transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16440,34,2909,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
16462,34,2762,5/30/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
16505,34,3328,3/20/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
16529,34,1282,9/21/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40618
16576,34,3417,3/8/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
16739,34,2006,7/22/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303
16771,34,602,10/14/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303
16787,34,2245,6/4/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,41064
16788,34,1621,8/23/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
16858,34,3434,8/2/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
16957,34,2836,1/5/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
16984,34,1740,10/5/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35052
17202,34,491,9/6/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,38750
17491,34,3169,6/27/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,38750
17543,34,836,10/19/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40336
17574,34,605,12/28/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35052
17635,34,2939,3/29/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,38750
17658,34,552,3/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880
17828,34,2361,5/30/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,41345
17978,34,1708,3/26/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34170
18038,34,3255,7/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
18146,34,704,3/28/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
18155,34,403,11/4/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,39526
18186,34,3231,11/26/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35560
18379,34,3290,2/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,37838
18421,34,3130,3/20/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
18428,34,739,12/29/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
18521,34,846,3/3/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
18659,34,322,12/29/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,34527
18662,34,401,9/11/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
18748,34,526,7/8/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,38750
18840,34,1972,8/19/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40336
18852,34,1539,3/26/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,36361
19185,34,1196,9/21/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
19342,34,1801,2/23/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
19363,34,318,6/28/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35560
19455,34,259,6/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303
19540,34,155,1/4/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
19820,34,1812,8/4/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
13,35,1243,2/26/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
47,35,475,5/7/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
63,35,368,12/17/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
221,35,936,5/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
279,35,1826,4/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
307,35,923,4/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
388,35,1033,5/3/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
636,35,2836,7/2/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
665,35,759,10/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
711,35,1117,5/5/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
732,35,1644,12/8/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
777,35,3335,2/4/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
918,35,2281,4/30/2017,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
937,35,1714,7/19/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
1015,35,2369,12/29/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
1053,35,1880,10/24/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
1069,35,2302,8/31/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
1184,35,629,10/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
1237,35,259,12/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
1287,35,1918,10/13/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
1357,35,853,5/23/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
1359,35,935,3/27/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35052
1432,35,2036,9/20/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
1534,35,3004,4/30/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
1535,35,1458,2/26/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
1574,35,1725,8/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
1637,35,2094,6/1/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
1740,35,2159,2/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
1821,35,1821,7/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
1989,35,3370,8/22/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659
2021,35,1579,3/2/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
2177,35,1570,9/19/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
2225,35,3490,7/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
2227,35,2170,10/13/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
2251,35,877,4/6/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36498
2319,35,756,11/15/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
2484,35,75,8/22/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
2506,35,1126,1/5/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
2509,35,3337,4/24/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
2562,35,2514,11/14/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659
2757,35,1873,12/22/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35052
2788,35,2355,2/7/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36361
2817,35,2457,4/2/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
2896,35,1771,5/26/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36498
2918,35,299,7/2/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
2927,35,3198,9/20/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
3011,35,112,6/19/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,35667
3157,35,3390,12/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
3185,35,1798,4/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
3243,35,2777,9/18/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
3374,35,3441,8/14/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
3453,35,2570,3/12/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36498
3484,35,1054,9/27/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36361
3492,35,1540,12/21/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36498
3537,35,1746,5/17/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
3548,35,3448,11/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
3558,35,2531,12/25/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
3583,35,1578,11/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
3697,35,2998,5/15/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
3711,35,3256,5/28/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
4060,35,1718,4/15/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
4199,35,3296,8/15/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
4252,35,2017,2/18/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
4344,35,2553,7/10/2017,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
4468,35,2925,6/11/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
4665,35,638,10/31/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
4733,35,713,4/19/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
4884,35,1717,7/2/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
4893,35,477,9/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,36145
4924,35,2039,6/14/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258
4930,35,1993,10/17/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
5050,35,2185,1/18/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
5147,35,574,3/20/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
5188,35,1217,6/26/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
5249,35,55,2/4/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
5386,35,2010,11/26/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
5443,35,1760,12/18/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
5464,35,1993,7/18/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
5646,35,2124,3/19/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
5669,35,525,9/2/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
5677,35,2359,1/20/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
5825,35,356,6/23/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
5868,35,1821,11/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
5940,35,3008,2/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659
5942,35,2310,10/7/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
5992,35,602,5/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
6030,35,380,6/3/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6173,35,984,3/18/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6189,35,249,6/21/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
6273,35,392,4/15/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6451,35,1106,8/13/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6481,35,2664,1/10/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6530,35,844,11/15/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
6642,35,2438,6/2/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
6706,35,2354,5/31/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6715,35,1723,2/5/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
6837,35,1417,11/4/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
6972,35,2947,12/16/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6980,35,1807,10/31/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
7202,35,2079,5/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
7217,35,1172,9/14/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
7236,35,1923,6/27/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
7286,35,2685,7/10/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
7296,35,696,1/16/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
7381,35,1802,12/6/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
7420,35,3221,6/26/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
7483,35,1693,7/15/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
7600,35,1861,10/12/2017,TRUE,Cancelled,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
7603,35,2851,2/26/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36498
7802,35,1424,4/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
7877,35,1340,7/26/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
8026,35,3068,10/3/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
8122,35,935,7/27/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,33888
8195,35,1885,3/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
8217,35,2390,9/17/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
8450,35,708,3/8/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35052
8606,35,396,12/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
8675,35,1858,9/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
8730,35,3023,8/20/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
8749,35,1063,6/10/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
8765,35,1544,2/4/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
8889,35,1873,8/31/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
8894,35,1838,4/23/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
8921,35,3377,6/8/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
8931,35,669,12/22/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
8959,35,928,10/4/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,37659
9091,35,2720,7/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
9113,35,3364,2/7/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9130,35,865,6/10/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9159,35,717,8/18/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
9167,35,2282,6/27/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9251,35,1625,5/13/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
9267,35,1232,8/27/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9298,35,1807,10/28/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
9456,35,2105,4/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
9542,35,1908,2/25/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
9613,35,1816,9/4/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9692,35,466,11/20/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9733,35,1728,11/15/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9815,35,2027,5/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
9841,35,2430,5/4/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
9854,35,229,8/18/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
9868,35,1009,11/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40649
9899,35,397,11/15/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
10007,35,2219,7/21/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
10013,35,2479,9/16/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
10065,35,1003,1/17/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
10083,35,2022,12/17/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
10090,35,835,3/16/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
10129,35,40,4/21/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
10160,35,603,6/23/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
10161,35,2879,11/6/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
10495,35,2360,3/25/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38573
10531,35,1721,1/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
10540,35,1427,9/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
10554,35,438,9/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
10755,35,656,12/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
10759,35,2687,8/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
11070,35,1690,7/2/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
11325,35,1224,2/10/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
11492,35,1821,12/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
11571,35,2972,6/2/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
11782,35,2882,3/11/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
12020,35,1610,7/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
12026,35,1117,3/2/2017,FALSE,Cancelled,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
12045,35,1079,12/13/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
12053,35,906,12/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
12146,35,2198,12/5/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
12244,35,1000,7/3/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
12354,35,2161,11/8/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
12369,35,1316,7/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
12539,35,428,11/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
12550,35,2247,6/26/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12589,35,1406,12/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12701,35,1152,7/24/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
12706,35,688,3/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12767,35,2517,7/27/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
12772,35,368,12/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12785,35,537,5/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12798,35,66,2/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12880,35,234,8/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
13080,35,429,7/28/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
13119,35,3395,11/14/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
13313,35,1138,4/7/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
13390,35,995,7/6/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
13396,35,394,9/14/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
13482,35,3080,12/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
13648,35,3459,6/24/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
13702,35,420,5/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
13837,35,1470,2/8/2017,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
13852,35,295,6/13/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
14046,35,634,2/16/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
14091,35,2001,6/10/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,37698
14155,35,316,2/6/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36361
14176,35,420,3/20/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
14187,35,1285,9/4/2017,,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36361
14265,35,2464,11/14/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
14465,35,1141,7/29/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
14617,35,2727,2/22/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
14680,35,1447,3/1/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
14686,35,950,11/21/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
14710,35,395,9/16/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38573
14754,35,1098,9/29/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40618
14762,35,3335,1/1/2017,,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
14863,35,2240,6/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
14867,35,2182,11/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
14878,35,1772,3/30/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40649
14946,35,539,9/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
14994,35,3112,12/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15014,35,1405,6/3/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167
15102,35,1375,5/24/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,37337
15131,35,2899,11/30/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15202,35,2753,8/21/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
15280,35,2960,10/3/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
15350,35,2581,2/28/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,36361
15376,35,1033,11/13/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336
